;X;CODE;codeplas;plasnaam;SBZ;meetnet;HabtypeSel;HabtypeVel;INSIDE_X;INSIDE_Y;LabSampleID;FieldSampleID;FieldObserver;FieldSampleRemark;FieldSamplingDate;Component;LIMSAnalysisName;Unit;AquaComponent;AquaUnit;ResultNumeric;ResultFormatted;ResultFormattedNumeric;IsBelowLOQ;IsAboveLOQ;IsCalc;ResultCalc;label
1005;274174;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.644510017083398;0,644510017;FALSE;FALSE;TRUE;0,644510017;NH4_N (mg N/l)
1001;274170;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0182648401826484;0,01826484;FALSE;FALSE;TRUE;0,01826484;NO2_N (mg N/l)
1018;276157;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;169.192.256.341.789;16,91922563;FALSE;FALSE;TRUE;16,91922563;SO4_S (mg S/l)
1019;276158;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.101108936725375;0,101108937;FALSE;FALSE;TRUE;0,101108937;PO4_P (mg P/l)
1002;274171;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.194271256889853;0,194271257;FALSE;FALSE;TRUE;0,194271257;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;;;;N_anorg;mg N/l;;;;;;;0,857046114;N_anorg (mg N/L)
995;273719;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;108.712.533.002.019;1,08712533;FALSE;FALSE;TRUE;1,08712533;NH4_N (mg N/l)
991;273715;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.015220700152207;0,0152207;FALSE;FALSE;TRUE;0,0152207;NO2_N (mg N/l)
1023;276162;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;168.157.543.391.188;16,81575434;FALSE;FALSE;TRUE;16,81575434;SO4_S (mg S/l)
1024;276163;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.172863666014351;0,172863666;FALSE;FALSE;TRUE;0,172863666;PO4_P (mg P/l)
992;273716;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.630252100840336;0,630252101;FALSE;FALSE;TRUE;0,630252101;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;;;;N_anorg;mg N/l;;;;;;;1,732598131;N_anorg (mg N/L)
1000;273724;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;110.265.569.187.762;1,102655692;FALSE;FALSE;TRUE;1,102655692;NH4_N (mg N/l)
996;273720;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.015220700152207;0,0152207;FALSE;FALSE;TRUE;0,0152207;NO2_N (mg N/l)
1028;287667;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;162.917.222.963.952;16,2917223;FALSE;FALSE;TRUE;16,2917223;SO4_S (mg S/l)
1029;287668;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.25440313111546;0,254403131;FALSE;FALSE;TRUE;0,254403131;PO4_P (mg P/l)
997;273721;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.65510074997741;0,65510075;FALSE;FALSE;TRUE;0,65510075;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;;;;N_anorg;mg N/l;;;;;;;1,772977142;N_anorg (mg N/L)
1030;287669;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.295076875291194;0,295076875;FALSE;FALSE;TRUE;0,295076875;NH4_N (mg N/l)
1026;287665;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.015220700152207;0,0152207;FALSE;FALSE;TRUE;0,0152207;NO2_N (mg N/l)
1033;287672;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;164.919.893.190.921;16,49198932;FALSE;FALSE;TRUE;16,49198932;SO4_S (mg S/l)
1034;287673;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.260926288323549;0,260926288;FALSE;FALSE;TRUE;0,260926288;PO4_P (mg P/l)
1027;287666;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;102.557.151.893.015;1,025571519;FALSE;FALSE;TRUE;1,025571519;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;;;;N_anorg;mg N/l;;;;;;;1,335869094;N_anorg (mg N/L)
1035;287674;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.333902779934772;0,33390278;FALSE;FALSE;TRUE;0,33390278;NH4_N (mg N/l)
1031;287670;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0121765601217656;0,01217656;FALSE;FALSE;TRUE;0,01217656;NO2_N (mg N/l)
1038;289946;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;161.381.842.456.609;16,13818425;FALSE;FALSE;TRUE;16,13818425;SO4_S (mg S/l)
1039;289947;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.172863666014351;0,172863666;FALSE;FALSE;TRUE;0,172863666;PO4_P (mg P/l)
1032;287671;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.978133188759375;0,978133189;FALSE;FALSE;TRUE;0,978133189;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;;;;N_anorg;mg N/l;;;;;;;1,324212529;N_anorg (mg N/L)
1040;289948;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1036;289944;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0091324200913242;0,00913242;FALSE;FALSE;TRUE;0,00913242;NO2_N (mg N/l)
1043;289951;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;160.614.152.202.937;16,06141522;FALSE;FALSE;TRUE;16,06141522;SO4_S (mg S/l)
1044;289952;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.163078930202218;0,16307893;FALSE;FALSE;TRUE;0,16307893;PO4_P (mg P/l)
1037;289945;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.718351856871781;0,718351857;FALSE;FALSE;TRUE;0,718351857;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;;;;N_anorg;mg N/l;;;;;;;0,766310182;N_anorg (mg N/L)
1045;289953;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1041;289949;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0091324200913242;0,00913242;FALSE;FALSE;TRUE;0,00913242;NO2_N (mg N/l)
1048;290066;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;161.682.242.990.654;16,1682243;FALSE;FALSE;TRUE;16,1682243;SO4_S (mg S/l)
1049;290067;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1042;289950;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.702539080148188;0,70253908;FALSE;FALSE;TRUE;0,70253908;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;;;;N_anorg;mg N/l;;;;;;;0,750497405;N_anorg (mg N/L)
1080;293503;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.30284205621991;0,302842056;FALSE;FALSE;TRUE;0,302842056;NH4_N (mg N/l)
1076;293499;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1053;290071;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;156.642.189.586.115;15,66421896;FALSE;FALSE;TRUE;15,66421896;SO4_S (mg S/l)
1054;290072;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1077;293500;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.567000993945965;0,567000994;FALSE;FALSE;TRUE;0,567000994;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;;;;N_anorg;mg N/l;;;;;;;0,89115203;N_anorg (mg N/L)
1085;293533;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.30284205621991;0,302842056;FALSE;FALSE;TRUE;0,302842056;NH4_N (mg N/l)
1081;293529;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1058;292485;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001224;WVLDIK0133_R;Jo Packet;EMPTY;19/08/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;154.439.252.336.449;15,44392523;FALSE;FALSE;TRUE;15,44392523;SO4_S (mg S/l)
1059;292486;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001224;WVLDIK0133_R;Jo Packet;EMPTY;19/08/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1082;293530;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.569259962049336;0,569259962;FALSE;FALSE;TRUE;0,569259962;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;;;;N_anorg;mg N/l;;;;;;;0,893410998;N_anorg (mg N/L)
1090;296182;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.186364342289175;0,186364342;FALSE;FALSE;TRUE;0,186364342;NH4_N (mg N/l)
1086;296178;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1063;292490;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001225;WVLDIK0133_ZP;Jo Packet;EMPTY;19/08/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;15.564.085.447.263;15,56408545;FALSE;FALSE;TRUE;15,56408545;SO4_S (mg S/l)
1064;292491;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001225;WVLDIK0133_ZP;Jo Packet;EMPTY;19/08/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1087;296179;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.325291406885335;0,325291407;FALSE;FALSE;TRUE;0,325291407;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;;;;N_anorg;mg N/l;;;;;;;0,532964729;N_anorg (mg N/L)
1095;296187;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001204;WVLDIK0133_ZP;Jo Packet;EMPTY;21/05/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.194129523217891;0,194129523;FALSE;FALSE;TRUE;0,194129523;NH4_N (mg N/l)
1091;296183;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001204;WVLDIK0133_ZP;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1068;293396;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;153.805.073.431.242;15,38050734;FALSE;FALSE;TRUE;15,38050734;SO4_S (mg S/l)
1069;293397;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001231;WVLDIK0133_R;Jo Packet;EMPTY;9/09/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1092;296184;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001204;WVLDIK0133_ZP;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.313996566368483;0,313996566;FALSE;FALSE;TRUE;0,313996566;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001204;WVLDIK0133_ZP;Jo Packet;EMPTY;21/05/2024;;;;N_anorg;mg N/l;;;;;;;0,529435069;N_anorg (mg N/L)
1105;300192;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1101;300188;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;<0.0060882800608828;0,00608828;TRUE;FALSE;TRUE;0,00304414;NO2_N (mg N/l)
1073;293401;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;154.372.496.662.216;15,43724967;FALSE;FALSE;TRUE;15,43724967;SO4_S (mg S/l)
1074;293402;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001232;WVLDIK0133_ZP;Jo Packet;EMPTY;9/09/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;<0.0326157860404436;0,032615786;TRUE;FALSE;TRUE;0,016307893;PO4_P (mg P/l)
1102;300189;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;<0.0225896810337038;0,022589681;TRUE;FALSE;TRUE;0,011294841;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;;;;N_anorg;mg N/l;;;;;;;0,053164886;N_anorg (mg N/L)
1110;300217;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1106;300213;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;<0.0060882800608828;0,00608828;TRUE;FALSE;TRUE;0,00304414;NO2_N (mg N/l)
1078;293501;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;166.421.895.861.148;16,64218959;FALSE;FALSE;TRUE;16,64218959;SO4_S (mg S/l)
1079;293502;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001196;WVLDIK0133_R;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.123939986953686;0,123939987;FALSE;FALSE;TRUE;0,123939987;PO4_P (mg P/l)
1107;300214;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;<0.0225896810337038;0,022589681;TRUE;FALSE;TRUE;0,011294841;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;;;;N_anorg;mg N/l;;;;;;;0,053164886;N_anorg (mg N/L)
1050;290068;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1046;290064;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;<0.0060882800608828;0,00608828;TRUE;FALSE;TRUE;0,00304414;NO2_N (mg N/l)
1083;293531;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;164.218.958.611.482;16,42189586;FALSE;FALSE;TRUE;16,42189586;SO4_S (mg S/l)
1084;293532;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001197;WVLDIK0133_ZP;Jo Packet;EMPTY;22/04/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.120678408349641;0,120678408;FALSE;FALSE;TRUE;0,120678408;PO4_P (mg P/l)
1047;290065;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;<0.0225896810337038;0,022589681;TRUE;FALSE;TRUE;0,011294841;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001217;WVLDIK0133_R;Kevin Scheers;EMPTY;22/07/2024;;;;N_anorg;mg N/l;;;;;;;0,053164886;N_anorg (mg N/L)
1055;290073;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1051;290069;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;<0.0060882800608828;0,00608828;TRUE;FALSE;TRUE;0,00304414;NO2_N (mg N/l)
1088;296180;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;1.630.173.564.753;16,30173565;FALSE;FALSE;TRUE;16,30173565;SO4_S (mg S/l)
1089;296181;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001203;WVLDIK0133_R;Jo Packet;EMPTY;21/05/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.0815394651011089;0,081539465;FALSE;FALSE;TRUE;0,081539465;PO4_P (mg P/l)
1052;290070;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;<0.0225896810337038;0,022589681;TRUE;FALSE;TRUE;0,011294841;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001218;WVLDIK0133_ZP;Kevin Scheers;EMPTY;22/07/2024;;;;N_anorg;mg N/l;;;;;;;0,053164886;N_anorg (mg N/L)
1060;292487;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001224;WVLDIK0133_R;Jo Packet;EMPTY;19/08/2024;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
